3403,10209,20418,34030,51045,71463,95284,122508,153135,187165,224598,265434,309673,357315,408360,462808,520659,581913,646570,714630,786093,860959,939228,1020900,1105975,1194453,1286334,1381618,1480305,1582395,1687888,1796784,1909083,2024785,2143890,2266398,2392309,2521623,2654340,2790460,2929983,3072909,3219238,3368970,3522105,3678643,3838584,4001928,4168675,4338825,4512378,4689334,4869693,5053455,5240620,5431188,5625159,5822533,6023310,6227490,6435073,6646059,6860448,7078240,7299435,7524033,7752034,7983438,8218245,8456455,8698068,8943084,9191503,9443325,9698550,9957178,10219209,10484643,10753480,11025720,11301363,11580409,11862858,12148710,12437965,12730623,13026684,13326148,13629015,13935285,14244958,14558034,14874513,15194395,15517680,15844368,16174459,16507953,16844850,17185150
3486,10458,20916,34860,52290,73206,97608,125496,156870,191730,230076,271908,317226,366030,418320,474096,533358,596106,662340,732060,805266,881958,962136,1045800,1132950,1223586,1317708,1415316,1516410,1620990,1729056,1840608,1955646,2074170,2196180,2321676,2450658,2583126,2719080,2858520,3001446,3147858,3297756,3451140,3608010,3768366,3932208,4099536,4270350,4444650,4622436,4803708,4988466,5176710,5368440,5563656,5762358,5964546,6170220,6379380,6592026,6808158,7027776,7250880,7477470,7707546,7941108,8178156,8418690,8662710,8910216,9161208,9415686,9673650,9935100,10200036,10468458,10740366,11015760,11294640,11577006,11862858,12152196,12445020,12741330,13041126,13344408,13651176,13961430,14275170,14592396,14913108,15237306,15564990,15896160,16230816,16568958,16910586,17255700,17604300
3570,10710,21420,35700,53550,74970,99960,128520,160650,196350,235620,278460,324870,374850,428400,485520,546210,610470,678300,749700,824670,903210,985320,1071000,1160250,1253070,1349460,1449420,1552950,1660050,1770720,1884960,2002770,2124150,2249100,2377620,2509710,2645370,2784600,2927400,3073770,3223710,3377220,3534300,3694950,3859170,4026960,4198320,4373250,4551750,4733820,4919460,5108670,5301450,5497800,5697720,5901210,6108270,6318900,6533100,6750870,6972210,7197120,7425600,7657650,7893270,8132460,8375220,8621550,8871450,9124920,9381960,9642570,9906750,10174500,10445820,10720710,10999170,11281200,11566800,11855970,12148710,12445020,12744900,13048350,13355370,13665960,13980120,14297850,14619150,14944020,15272460,15604470,15940050,16279200,16621920,16968210,17318070,17671500,18028500
3655,10965,21930,36550,54825,76755,102340,131580,164475,201025,241230,285090,332605,383775,438600,497080,559215,625005,694450,767550,844305,924715,1008780,1096500,1187875,1282905,1381590,1483930,1589925,1699575,1812880,1929840,2050455,2174725,2302650,2434230,2569465,2708355,2850900,2997100,3146955,3300465,3457630,3618450,3782925,3951055,4122840,4298280,4477375,4660125,4846530,5036590,5230305,5427675,5628700,5833380,6041715,6253705,6469350,6688650,6911605,7138215,7368480,7602400,7839975,8081205,8326090,8574630,8826825,9082675,9342180,9605340,9872155,10142625,10416750,10694530,10975965,11261055,11549800,11842200,12138255,12437965,12741330,13048350,13359025,13673355,13991340,14312980,14638275,14967225,15299830,15636090,15976005,16319575,16666800,17017680,17372215,17730405,18092250,18457750
3741,11223,22446,37410,56115,78561,104748,134676,168345,205755,246906,291798,340431,392805,448920,508776,572373,639711,710790,785610,864171,946473,1032516,1122300,1215825,1313091,1414098,1518846,1627335,1739565,1855536,1975248,2098701,2225895,2356830,2491506,2629923,2772081,2917980,3067620,3221001,3378123,3538986,3703590,3871935,4044021,4219848,4399416,4582725,4769775,4960566,5155098,5353371,5555385,5761140,5970636,6183873,6400851,6621570,6846030,7074231,7306173,7541856,7781280,8024445,8271351,8521998,8776386,9034515,9296385,9561996,9831348,10104441,10381275,10661850,10946166,11234223,11526021,11821560,12120840,12423861,12730623,13041126,13355370,13673355,13995081,14320548,14649756,14982705,15319395,15659826,16003998,16351911,16703565,17058960,17418096,17780973,18147591,18517950,18892050
3828,11484,22968,38280,57420,80388,107184,137808,172260,210540,252648,298584,348348,401940,459360,520608,585684,654588,727320,803880,884268,968484,1056528,1148400,1244100,1343628,1446984,1554168,1665180,1780020,1898688,2021184,2147508,2277660,2411640,2549448,2691084,2836548,2985840,3138960,3295908,3456684,3621288,3789720,3961980,4138068,4317984,4501728,4689300,4880700,5075928,5274984,5477868,5684580,5895120,6109488,6327684,6549708,6775560,7005240,7238748,7476084,7717248,7962240,8211060,8463708,8720184,8980488,9244620,9512580,9784368,10059984,10339428,10622700,10909800,11200728,11495484,11794068,12096480,12402720,12712788,13026684,13344408,13665960,13991340,14320548,14653584,14990448,15331140,15675660,16024008,16376184,16732188,17092020,17455680,17823168,18194484,18569628,18948600,19331400
3916,11748,23496,39160,58740,82236,109648,140976,176220,215380,258456,305448,356356,411180,469920,532576,599148,669636,744040,822360,904596,990748,1080816,1174800,1272700,1374516,1480248,1589896,1703460,1820940,1942336,2067648,2196876,2330020,2467080,2608056,2752948,2901756,3054480,3211120,3371676,3536148,3704536,3876840,4053060,4233196,4417248,4605216,4797100,4992900,5192616,5396248,5603796,5815260,6030640,6249936,6473148,6700276,6931320,7166280,7405156,7647948,7894656,8145280,8399820,8658276,8920648,9186936,9457140,9731260,10009296,10291248,10577116,10866900,11160600,11458216,11759748,12065196,12374560,12687840,13005036,13326148,13651176,13980120,14312980,14649756,14990448,15335056,15683580,16036020,16392376,16752648,17116836,17484940,17856960,18232896,18612748,18996516,19384200,19775800
4005,12015,24030,40050,60075,84105,112140,144180,180225,220275,264330,312390,364455,420525,480600,544680,612765,684855,760950,841050,925155,1013265,1105380,1201500,1301625,1405755,1513890,1626030,1742175,1862325,1986480,2114640,2246805,2382975,2523150,2667330,2815515,2967705,3123900,3284100,3448305,3616515,3788730,3964950,4145175,4329405,4517640,4709880,4906125,5106375,5310630,5518890,5731155,5947425,6167700,6391980,6620265,6852555,7088850,7329150,7573455,7821765,8074080,8330400,8590725,8855055,9123390,9395730,9672075,9952425,10236780,10525140,10817505,11113875,11414250,11718630,12027015,12339405,12655800,12976200,13300605,13629015,13961430,14297850,14638275,14982705,15331140,15683580,16040025,16400475,16764930,17133390,17505855,17882325,18262800,18647280,19035765,19428255,19824750,20225250
4095,12285,24570,40950,61425,85995,114660,147420,184275,225225,270270,319410,372645,429975,491400,556920,626535,700245,778050,859950,945945,1036035,1130220,1228500,1330875,1437345,1547910,1662570,1781325,1904175,2031120,2162160,2297295,2436525,2579850,2727270,2878785,3034395,3194100,3357900,3525795,3697785,3873870,4054050,4238325,4426695,4619160,4815720,5016375,5221125,5429970,5642910,5859945,6081075,6306300,6535620,6769035,7006545,7248150,7493850,7743645,7997535,8255520,8517600,8783775,9054045,9328410,9606870,9889425,10176075,10466820,10761660,11060595,11363625,11670750,11981970,12297285,12616695,12940200,13267800,13599495,13935285,14275170,14619150,14967225,15319395,15675660,16036020,16400475,16769025,17141670,17518410,17899245,18284175,18673200,19066320,19463535,19864845,20270250,20679750
4186,12558,25116,41860,62790,87906,117208,150696,188370,230230,276276,326508,380926,439530,502320,569296,640458,715806,795340,879060,966966,1059058,1155336,1255800,1360450,1469286,1582308,1699516,1820910,1946490,2076256,2210208,2348346,2490670,2637180,2787876,2942758,3101826,3265080,3432520,3604146,3779958,3959956,4144140,4332510,4525066,4721808,4922736,5127850,5337150,5550636,5768308,5990166,6216210,6446440,6680856,6919458,7162246,7409220,7660380,7915726,8175258,8438976,8706880,8978970,9255246,9535708,9820356,10109190,10402210,10699416,11000808,11306386,11616150,11930100,12248236,12570558,12897066,13227760,13562640,13901706,14244958,14592396,14944020,15299830,15659826,16024008,16392376,16764930,17141670,17522596,17907708,18297006,18690490,19088160,19490016,19896058,20306286,20720700,21139300
4278,12834,25668,42780,64170,89838,119784,154008,192510,235290,282348,333684,389298,449190,513360,581808,654534,731538,812820,898380,988218,1082334,1180728,1283400,1390350,1501578,1617084,1736868,1860930,1989270,2121888,2258784,2399958,2545410,2695140,2849148,3007434,3169998,3336840,3507960,3683358,3863034,4046988,4235220,4427730,4624518,4825584,5030928,5240550,5454450,5672628,5895084,6121818,6352830,6588120,6827688,7071534,7319658,7572060,7828740,8089698,8354934,8624448,8898240,9176310,9458658,9745284,10036188,10331370,10630830,10934568,11242584,11554878,11871450,12192300,12517428,12846834,13180518,13518480,13860720,14207238,14558034,14913108,15272460,15636090,16003998,16376184,16752648,17133390,17518410,17907708,18301284,18699138,19101270,19507680,19918368,20333334,20752578,21176100,21603900
4371,13113,26226,43710,65565,91791,122388,157356,196695,240405,288486,340938,397761,458955,524520,594456,668763,747441,830490,917910,1009701,1105863,1206396,1311300,1420575,1534221,1652238,1774626,1901385,2032515,2168016,2307888,2452131,2600745,2753730,2911086,3072813,3238911,3409380,3584220,3763431,3947013,4134966,4327290,4523985,4725051,4930488,5140296,5354475,5573025,5795946,6023238,6254901,6490935,6731340,6976116,7225263,7478781,7736670,7998930,8265561,8536563,8811936,9091680,9375795,9664281,9957138,10254366,10555965,10861935,11172276,11486988,11806071,12129525,12457350,12789546,13126113,13467051,13812360,14162040,14516091,14874513,15237306,15604470,15976005,16351911,16732188,17116836,17505855,17899245,18297006,18699138,19105641,19516515,19931760,20351376,20775363,21203721,21636450,22073550
4465,13395,26790,44650,66975,93765,125020,160740,200925,245575,294690,348270,406315,468825,535800,607240,683145,763515,848350,937650,1031415,1129645,1232340,1339500,1451125,1567215,1687770,1812790,1942275,2076225,2214640,2357520,2504865,2656675,2812950,2973690,3138895,3308565,3482700,3661300,3844365,4031895,4223890,4420350,4621275,4826665,5036520,5250840,5469625,5692875,5920590,6152770,6389415,6630525,6876100,7126140,7380645,7639615,7903050,8170950,8443315,8720145,9001440,9287200,9577425,9872115,10171270,10474890,10782975,11095525,11412540,11734020,12059965,12390375,12725250,13064590,13408395,13756665,14109400,14466600,14828265,15194395,15564990,15940050,16319575,16703565,17092020,17484940,17882325,18284175,18690490,19101270,19516515,19936225,20360400,20789040,21222145,21659715,22101750,22548250
4560,13680,27360,45600,68400,95760,127680,164160,205200,250800,300960,355680,414960,478800,547200,620160,697680,779760,866400,957600,1053360,1153680,1258560,1368000,1482000,1600560,1723680,1851360,1983600,2120400,2261760,2407680,2558160,2713200,2872800,3036960,3205680,3378960,3556800,3739200,3926160,4117680,4313760,4514400,4719600,4929360,5143680,5362560,5586000,5814000,6046560,6283680,6525360,6771600,7022400,7277760,7537680,7802160,8071200,8344800,8622960,8905680,9192960,9484800,9781200,10082160,10387680,10697760,11012400,11331600,11655360,11983680,12316560,12654000,12996000,13342560,13693680,14049360,14409600,14774400,15143760,15517680,15896160,16279200,16666800,17058960,17455680,17856960,18262800,18673200,19088160,19507680,19931760,20360400,20793600,21231360,21673680,22120560,22572000,23028000
4656,13968,27936,46560,69840,97776,130368,167616,209520,256080,307296,363168,423696,488880,558720,633216,712368,796176,884640,977760,1075536,1177968,1285056,1396800,1513200,1634256,1759968,1890336,2025360,2165040,2309376,2458368,2612016,2770320,2933280,3100896,3273168,3450096,3631680,3817920,4008816,4204368,4404576,4609440,4818960,5033136,5251968,5475456,5703600,5936400,6173856,6415968,6662736,6914160,7170240,7430976,7696368,7966416,8241120,8520480,8804496,9093168,9386496,9684480,9987120,10294416,10606368,10922976,11244240,11570160,11900736,12235968,12575856,12920400,13269600,13623456,13981968,14345136,14712960,15085440,15462576,15844368,16230816,16621920,17017680,17418096,17823168,18232896,18647280,19066320,19490016,19918368,20351376,20789040,21231360,21678336,22129968,22586256,23047200,23512800
4753,14259,28518,47530,71295,99813,133084,171108,213885,261415,313698,370734,432523,499065,570360,646408,727209,812763,903070,998130,1097943,1202509,1311828,1425900,1544725,1668303,1796634,1929718,2067555,2210145,2357488,2509584,2666433,2828035,2994390,3165498,3341359,3521973,3707340,3897460,4092333,4291959,4496338,4705470,4919355,5137993,5361384,5589528,5822425,6060075,6302478,6549634,6801543,7058205,7319620,7585788,7856709,8132383,8412810,8697990,8987923,9282609,9582048,9886240,10195185,10508883,10827334,11150538,11478495,11811205,12148668,12490884,12837853,13189575,13546050,13907278,14273259,14643993,15019480,15399720,15784713,16174459,16568958,16968210,17372215,17780973,18194484,18612748,19035765,19463535,19896058,20333334,20775363,21222145,21673680,22129968,22591009,23056803,23527350,24002650
4851,14553,29106,48510,72765,101871,135828,174636,218295,266805,320166,378378,441441,509355,582120,659736,742203,829521,921690,1018710,1120581,1227303,1338876,1455300,1576575,1702701,1833678,1969506,2110185,2255715,2406096,2561328,2721411,2886345,3056130,3230766,3410253,3594591,3783780,3977820,4176711,4380453,4589046,4802490,5020785,5243931,5471928,5704776,5942475,6185025,6432426,6684678,6941781,7203735,7470540,7742196,8018703,8300061,8586270,8877330,9173241,9474003,9779616,10090080,10405395,10725561,11050578,11380446,11715165,12054735,12399156,12748428,13102551,13461525,13825350,14194026,14567553,14945931,15329160,15717240,16110171,16507953,16910586,17318070,17730405,18147591,18569628,18996516,19428255,19864845,20306286,20752578,21203721,21659715,22120560,22586256,23056803,23532201,24012450,24497550
4950,14850,29700,49500,74250,103950,138600,178200,222750,272250,326700,386100,450450,519750,594000,673200,757350,846450,940500,1039500,1143450,1252350,1366200,1485000,1608750,1737450,1871100,2009700,2153250,2301750,2455200,2613600,2776950,2945250,3118500,3296700,3479850,3667950,3861000,4059000,4261950,4469850,4682700,4900500,5123250,5350950,5583600,5821200,6063750,6311250,6563700,6821100,7083450,7350750,7623000,7900200,8182350,8469450,8761500,9058500,9360450,9667350,9979200,10296000,10617750,10944450,11276100,11612700,11954250,12300750,12652200,13008600,13369950,13736250,14107500,14483700,14864850,15250950,15642000,16038000,16438950,16844850,17255700,17671500,18092250,18517950,18948600,19384200,19824750,20270250,20720700,21176100,21636450,22101750,22572000,23047200,23527350,24012450,24502500,24997500
5050,15150,30300,50500,75750,106050,141400,181800,227250,277750,333300,393900,459550,530250,606000,686800,772650,863550,959500,1060500,1166550,1277650,1393800,1515000,1641250,1772550,1908900,2050300,2196750,2348250,2504800,2666400,2833050,3004750,3181500,3363300,3550150,3742050,3939000,4141000,4348050,4560150,4777300,4999500,5226750,5459050,5696400,5938800,6186250,6438750,6696300,6958900,7226550,7499250,7777000,8059800,8347650,8640550,8938500,9241500,9549550,9862650,10180800,10504000,10832250,11165550,11503900,11847300,12195750,12549250,12907800,13271400,13640050,14013750,14392500,14776300,15165150,15559050,15958000,16362000,16771050,17185150,17604300,18028500,18457750,18892050,19331400,19775800,20225250,20679750,21139300,21603900,22073550,22548250,23028000,23512800,24002650,24497550,24997500,25502500
